transaction_id,date,timestamp,customer_id,product_sku,product_category,product_subcategory,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,sales_channel,store_location,store_id,payment_method,shipping_method,marketing_campaign,referral_source,coupon_code,loyalty_tier,weekday,hour,log_unit_price,log_total_amount,unit_price_log,total_amount_log,final_amount_log,unit_price_adj,total_amount_adj,final_amount_adj,customer_id_new,transaction_id_new,date_pre_season,month
TXN-20221127-4285,2021-11-26,2022-11-27 13:54:35,CUST-012829,HOM-OUT-2325,Home & Garden,Home Decor,OutdoorAdventure Premium Tool,4,10.96,10.96,1.1,9.86,Mobile App,,,Credit Card,Express,,Organic,,Gold,Friday,14,2.481567748522486,2.481567748522486,2.3942522815198695,2.3942522815198695,2.288486168614544,9.550157875935685,9.550157875935685,8.450157875935686,CUST-19167,TXN-20221127-CFQM,2022-11-27,11
TXN-20240304-1632,2024-11-29,2024-03-04 20:10:51,CUST-015401,AUT-KIT-1127,Automotive,Accessories,KitchenMaster Pro Product,5,31.62,63.24,0.0,63.24,Online,,,PayPal,Standard,,Organic,,Bronze,Friday,22,3.4849255971928677,4.162626069638506,3.453789831781326,4.146937012341271,4.146937012341271,30.073515971591217,60.147031943182434,60.147031943182434,CUST-13931,TXN-20240304-N4VI,2024-03-04,11
TXN-20230814-8547,2023-08-14,2023-08-14 20:02:19,CUST-011336,BOO-STY-3063,Books,Children Books,StyleMax Elite Tool,4,42.35,169.4,0.0,169.4,Mobile App,,,Debit Card,Express,CAMP-1195,Google Ads,CAMP-1195-208,Silver,Monday,19,3.769306703226551,5.138148614395216,3.7459684210980635,5.132262782217954,5.132262782217954,35.52005508004502,142.08022032018008,142.08022032018008,CUST-13110,TXN-20230814-Z0M9,2023-08-14,8
TXN-20240722-1231,2022-11-25,2024-07-22 10:03:54,CUST-013192,HOM-OUT-2511,Home & Garden,Home Decor,OutdoorAdventure Premium Lamp Series 911,4,43.41,86.82,13.02,73.8,Phone,,,Google Pay,Standard,,Organic,,Platinum,Friday,12,3.7934646693040106,4.475289265133571,3.770689829311502,4.4638370098714475,4.301358731606427,40.83376061470196,81.66752122940392,68.64752122940392,CUST-19945,TXN-20240722-VEWZ,2024-07-22,11
TXN-20240413-7082,2024-04-12,2024-04-13 20:35:07,CUST-018521,BEA-KIT-1329,Beauty,Skincare,KitchenMaster Pro Tool Kit 310,1,104.66,104.66,15.7,88.96,Online,,,Debit Card,Standard,,Organic,,Silver,Friday,21,4.6602263917361695,4.6602263917361695,4.650717000944062,4.650717000944062,4.488186830502272,89.26277636971113,89.26277636971113,73.56277636971113,CUST-19681,TXN-20240413-Z832,2024-04-12,4
TXN-20240205-1294,2024-02-05,2024-02-05 11:22:22,CUST-019583,SPO-SMA-1244,Sports,Athletic Wear,SmartLife Advanced Tool,1,18.53,18.53,0.0,18.53,Online,,,Debit Card,Standard,,Organic,,Silver,Monday,11,2.9719517448885875,2.9719517448885875,2.9193910402972683,2.9193910402972683,2.9193910402972683,18.23514748419829,18.23514748419829,18.23514748419829,CUST-48038,TXN-20240205-8Q9N,2024-02-05,2
TXN-20220826-2757,2022-08-26,2022-08-26 10:22:12,CUST-013968,HOM-HOM-2131,Home & Garden,Home Decor,HomeComfort Ultra Tool,1,64.97,64.97,3.25,61.72,Online,,,PayPal,Express,,Organic,,Silver,Friday,9,4.1892000932347795,4.1892000932347795,4.17392562489244,4.17392562489244,4.12260802749496,54.8459582203772,54.8459582203772,51.5959582203772,CUST-18229,TXN-20220826-NDIO,2022-08-26,8
TXN-20221225-3248,2023-11-24,2022-12-25 12:05:25,CUST-018384,CLO-TEC-1066,Clothing,Shoes,TechPro Elite Shoes,4,35.88,35.88,0.0,35.88,In-Store,Dallas,STORE-533,Google Pay,,CAMP-1003,Radio,CAMP-1003-854,Platinum,Friday,10,3.607669398688393,3.607669398688393,3.5801800371905954,3.5801800371905954,3.5801800371905954,30.288105740475267,30.288105740475267,30.288105740475267,CUST-18102,TXN-20221225-MYI4,2022-12-25,11
TXN-20230219-6207,2023-02-19,2023-02-19 19:53:50,CUST-019905,BOO-SPO-2679,Books,Non-Fiction,SportElite Premium Equipment,1,33.59,33.59,0.0,33.59,Online,,,Google Pay,Same-Day,CAMP-1237,Email,CAMP-1237-408,Bronze,Sunday,21,3.5435646229490776,3.5435646229490776,3.5142284036242013,3.5142284036242013,3.5142284036242013,29.611052067124415,29.611052067124415,29.611052067124415,CUST-31814,TXN-20230219-OFAW,2023-02-19,2
TXN-20220707-5791,2022-07-07,2022-07-07 07:36:58,,SPO-AUT-3256,Sports,Outdoor Gear,AutoCare Smart Tool,3,98.82,296.46,0.0,296.46,In-Store,San Antonio,STORE-440,Debit Card,,,Organic,,,Thursday,6,4.603368564041463,5.695279762164452,4.593300013417604,5.691912302085713,5.691912302085713,118.58709742471993,355.7612922741598,355.7612922741598,,TXN-20220707-4UD3,2022-07-07,7
TXN-20230826-1683,2023-08-26,2023-08-26 10:45:54,CUST-013159,ELE-AUT-2627,Electronics,Gaming,AutoCare Advanced Laptop Model 907,1,347.9,347.9,0.0,347.9,In-Store,Los Angeles,STORE-777,Credit Card,,,Organic,,Gold,Saturday,10,5.8547853481927286,5.8547853481927286,5.8519150821578965,5.8519150821578965,5.8519150821578965,360.8551111307836,360.8551111307836,360.8551111307836,CUST-16921,TXN-20230826-5ENM,2023-08-26,8
TXN-20240422-2232,2024-04-22,2024-04-22 11:22:19,CUST-014645,HOM-HOM-3379,Home & Garden,Bedding,HomeComfort Smart Pot Collection 790,1,67.19,67.19,0.0,67.19,In-Store,Los Angeles,STORE-406,Debit Card,,,Organic,,Gold,Monday,10,4.222297926532561,4.222297926532561,4.207524426932059,4.207524426932059,4.207524426932059,58.74241273370799,58.74241273370799,58.74241273370799,CUST-16148,TXN-20240422-12BB,2024-04-22,4
TXN-20241225-9237,2023-11-24,2024-12-25 20:10:13,CUST-018144,HOM-BEA-2457,Home & Garden,Furniture,BeautyGlow Pro Vase,4,77.67,77.67,0.0,77.67,In-Store,Charlotte,STORE-186,Cash,,,Organic,,Bronze,Friday,22,4.365261888341151,4.365261888341151,4.352469082431556,4.352469082431556,4.352469082431556,68.2529831180617,68.2529831180617,68.2529831180617,CUST-11957,TXN-20241225-CKMR,2024-12-25,11
TXN-20230709-9923,2021-11-26,2023-07-09 07:49:18,CUST-012052,CLO-STY-1210,Clothing,Shoes,StyleMax Pro Shirt,3,67.31,67.31,0.0,67.31,In-Store,Phoenix,STORE-374,Debit Card,,CAMP-1200,Facebook,,Gold,Friday,8,4.224056168743758,4.224056168743758,4.209308814022622,4.209308814022622,4.209308814022622,72.40775911357926,72.40775911357926,72.40775911357926,CUST-11844,TXN-20230709-8PJI,2023-07-09,11
TXN-20230719-3189,2023-07-19,2023-07-19 13:59:57,CUST-011879,AUT-SPO-2932,Automotive,Car Care,SportElite Pro Item Model 797,3,32.64,97.92,0.0,97.92,In-Store,Boston,STORE-644,Credit Card,,,Organic,,Bronze,Wednesday,11,3.5157158351047473,4.594311442653216,3.4855385300959063,4.584150818764016,4.584150818764016,30.74944689252785,92.24834067758354,92.24834067758354,CUST-10305,TXN-20230719-J1FO,2023-07-19,7
TXN-20221022-1631,2022-11-25,2022-10-22 19:10:11,CUST-016038,HOM-BEA-1689,Home & Garden,Furniture,BeautyGlow Classic Lamp,6,65.08,195.24,0.0,195.24,In-Store,Chicago,STORE-678,Credit Card,,,Organic,,Silver,Friday,20,4.190866129212723,5.279338399950234,4.175617282350837,5.274229571018947,5.274229571018947,73.15330287358637,219.4599086207591,219.4599086207591,CUST-13774,TXN-20221022-EFUU,2022-10-22,11
TXN-20231115-8375,2023-11-24,2023-11-15 11:15:46,CUST-015358,HOM-OUT-2396,Home & Garden,Home Decor,OutdoorAdventure Modern Lamp,4,14.66,14.66,0.0,14.66,Online,,,Debit Card,Express,,Organic,,Silver,Friday,12,2.751109690562657,2.751109690562657,2.6851226964585053,2.6851226964585053,2.6851226964585053,16.61226977318857,16.61226977318857,16.61226977318857,CUST-14099,TXN-20231115-78US,2023-11-15,11
TXN-20241103-6960,2024-11-01,2024-11-03 14:57:26,CUST-015783,BEA-STY-1391,Beauty,Makeup,StyleMax Classic Tool,3,86.34,259.02,51.8,207.22,Online,,,Credit Card,Standard,,Organic,,Bronze,Friday,16,4.469808548057415,5.560758551134023,4.458292990127331,5.556905278795441,5.333781030823606,75.5543653233732,226.66309597011963,174.86309597011962,CUST-18711,TXN-20241103-8S05,2024-11-01,11
TXN-20220302-5869,2022-03-02,2022-03-02 18:14:51,CUST-014503,CLO-AUT-2572,Clothing,Kids Clothing,AutoCare Advanced Shoes,4,37.39,149.56,0.0,149.56,Mobile App,,,PayPal,In-Store Pickup,,Organic,,Silver,Wednesday,19,3.6477970090127063,5.01436167583707,3.6214032889890224,5.007697650108913,5.007697650108913,34.49213627004529,137.96854508018117,137.96854508018117,CUST-16121,TXN-20220302-H12C,2022-03-02,3
TXN-20221230-2158,2022-11-25,2022-12-30 20:18:53,CUST-011321,HOM-BEA-3418,Home & Garden,Kitchen,BeautyGlow Advanced Chair,4,64.64,64.64,0.0,64.64,In-Store,Houston,STORE-441,Debit Card,,,Organic,,Bronze,Friday,21,4.18418526622189,4.18418526622189,4.16883341421284,4.16883341421284,4.16883341421284,59.63033667510096,59.63033667510096,59.63033667510096,CUST-14750,TXN-20221230-3PJG,2022-12-30,11
TXN-20230825-8027,2023-08-25,2023-08-25 13:02:15,CUST-015632,BOO-SMA-3115,Books,Children Books,SmartLife Ultra Equipment,3,17.71,53.13,0.0,53.13,Online,,,Credit Card,Same-Day,,Organic,,Silver,Friday,15,2.9290581402859983,3.9913885608088866,2.8741294517947424,3.972741740462852,3.972741740462852,19.519062197557826,58.557186592673474,58.557186592673474,CUST-13872,TXN-20230825-XJ8E,2023-08-25,8
TXN-20241229-9037,2023-11-24,2024-12-29 14:22:19,CUST-012808,BOO-STY-2856,Books,Children Books,StyleMax Premium Item,3,250.57,250.57,0.0,250.57,Mobile App,,,Credit Card,In-Store Pickup,,Organic,,Silver,Friday,16,5.5277212808330605,5.5277212808330605,5.523738322606287,5.523738322606287,5.523738322606287,209.17994109017135,209.17994109017135,209.17994109017135,CUST-19306,TXN-20241229-CCUZ,2024-12-29,11
TXN-20220317-3776,2022-03-17,2022-03-17 11:40:34,CUST-019919,CLO-BEA-1463,Clothing,Shoes,BeautyGlow Advanced Shoes,2,58.19,116.38,0.0,116.38,In-Store,Boston,STORE-758,Debit Card,,,Organic,,Bronze,Thursday,11,4.080752608702634,4.765416535130188,4.063713518668578,4.756860699228524,4.756860699228524,50.92170138979522,101.84340277959043,101.84340277959043,CUST-24650,TXN-20220317-2ZFJ,2022-03-17,3
TXN-20220404-9614,2025-11-28,2022-04-04 12:55:27,CUST-018766,CLO-SPO-3202,Clothing,Shoes,SportElite Modern Shirt,2,53.43,53.43,0.0,53.43,Online,,,Credit Card,Standard,CAMP-1232,Twitter,,Bronze,Friday,13,3.9969154724461085,3.9969154724461085,3.97837238596968,3.97837238596968,3.97837238596968,45.0640974597457,45.0640974597457,45.0640974597457,CUST-10351,TXN-20220404-4DZV,2022-04-04,11
TXN-20221010-2610,2021-11-26,2022-10-10 12:09:51,CUST-010222,AUT-BEA-1741,Automotive,Car Parts,BeautyGlow Classic Product,4,18.6,18.6,2.79,15.81,In-Store,Dallas,STORE-725,Debit Card,,,Organic,,Bronze,Friday,11,2.975529566236472,2.975529566236472,2.9231615807191558,2.9231615807191558,2.7606426512213806,17.46535031668086,17.46535031668086,14.67535031668086,CUST-14720,TXN-20221010-22KF,2022-10-10,11
TXN-20241212-2197,2024-12-12,2024-12-12 13:21:20,,SPO-FAS-1307,Sports,Athletic Wear,FashionForward Classic Equipment,1,27.17,27.17,0.0,27.17,In-Store,San Jose,STORE-736,Credit Card,,,Organic,,,Thursday,11,3.338257581888281,3.338257581888281,3.3021134234382563,3.3021134234382563,3.3021134234382563,24.40649734348242,24.40649734348242,24.40649734348242,,TXN-20241212-FJTC,2024-12-12,12
TXN-20221226-4695,2022-12-26,2022-12-26 17:59:42,CUST-012704,CLO-STY-2535,Clothing,Mens Apparel,StyleMax Classic Hat,1,11.99,11.99,0.0,11.99,Online,,,Credit Card,Standard,,Organic,,Silver,Monday,15,2.5641798306825083,2.5641798306825083,2.4840729690394228,2.4840729690394228,2.4840729690394228,12.58944837147021,12.58944837147021,12.58944837147021,CUST-19555,TXN-20221226-JA48,2022-12-26,12
TXN-20231227-5417,2025-11-28,2023-12-27 11:24:14,CUST-010220,BEA-AUT-3342,Beauty,Hair Care,AutoCare Elite Item,4,56.92,170.76,0.0,170.76,Phone,,,Credit Card,Standard,,Organic,,Silver,Friday,13,4.059062748077461,5.1460981535705255,4.041646773221651,5.140259061889761,5.140259061889761,48.39857641380027,145.1957292414008,145.1957292414008,CUST-17198,TXN-20231227-TPHG,2023-12-27,11
TXN-20240531-8704,2024-05-31,2024-05-31 11:31:25,,CLO-SMA-3231,Clothing,Womens Apparel,SmartLife Ultra Shirt,6,74.2,445.2,44.52,400.68,In-Store,San Jose,STORE-466,Cash,,CAMP-1176,Influencer,,,Friday,13,4.320151230955794,6.100767281998432,4.3067641501733345,6.09852361940139,5.993163103743563,65.43717997925879,392.6230798755527,348.10307987555274,,TXN-20240531-YZPH,2024-05-31,5
TXN-20230801-2862,2023-08-01,2023-08-01 18:54:37,CUST-018454,SPO-STY-2178,Sports,Fitness Equipment,StyleMax Pro Tool,1,13.53,13.53,0.0,13.53,Online,,,Debit Card,Express,CAMP-1016,Google Ads,,Silver,Tuesday,18,2.6762154775821916,2.6762154775821916,2.604909442182697,2.604909442182697,2.604909442182697,15.495807344451988,15.495807344451988,15.495807344451988,CUST-17807,TXN-20230801-QCQ8,2023-08-01,8
TXN-20240614-7564,2024-06-14,2024-06-14 14:08:02,CUST-018463,BEA-FAS-3311,Beauty,Hair Care,FashionForward Ultra Equipment Collection 697,2,225.38,450.76,0.0,450.76,In-Store,Dallas,STORE-819,Cash,,,Organic,,Gold,Friday,15,5.422215003204274,6.1131510653645815,5.417787866524203,6.110935047084149,6.110935047084149,189.53673807419145,379.0734761483829,379.0734761483829,CUST-16947,TXN-20240614-UGXA,2024-06-14,6
TXN-20240524-8885,2024-05-24,2024-05-24 12:58:12,CUST-018719,HOM-OUT-1442,Home & Garden,Garden Tools,OutdoorAdventure Smart Vase,1,6.11,6.11,0.0,6.11,Phone,,,Debit Card,Standard,,Organic,,Bronze,Friday,14,1.9615022438151495,1.9615022438151495,1.809926773183504,1.809926773183504,1.809926773183504,6.396785379840997,6.396785379840997,6.396785379840997,CUST-15821,TXN-20240524-766D,2024-05-24,5
TXN-20231115-6857,2023-11-15,2023-11-15 06:15:22,CUST-013447,SPO-OUT-1932,Sports,Fitness Equipment,OutdoorAdventure Smart Accessory Kit 133,1,13.64,13.64,0.0,13.64,Mobile App,,,Credit Card,Standard,,Organic,,Gold,Wednesday,8,2.6837575085331657,2.6837575085331657,2.613006652415316,2.613006652415316,2.613006652415316,11.924714137089481,11.924714137089481,11.924714137089481,CUST-17376,TXN-20231115-931M,2023-11-15,11
TXN-20240628-8249,2024-06-28,2024-06-28 17:46:09,,ELE-HOM-1374,Electronics,Laptops,HomeComfort Classic Monitor,1,1116.58,1116.58,0.0,1116.58,Online,,,PayPal,Standard,,Organic,,,Friday,15,7.018920912292289,7.018920912292289,7.018025721198741,7.018025721198741,7.018025721198741,950.089764875491,950.089764875491,950.089764875491,,TXN-20240628-B74L,2024-06-28,6
TXN-20230528-5553,2023-11-24,2023-05-28 22:06:17,CUST-011422,HOM-SMA-1533,Home & Garden,Garden Tools,SmartLife Elite Vase,5,13.74,27.48,5.5,21.98,Online,,,Credit Card,Standard,,Organic,,Bronze,Friday,23,2.6905648867611904,3.349202086543775,2.620311286794203,3.3134584673541485,3.090132948975475,16.264323071490576,32.52864614298115,27.028646142981152,CUST-18883,TXN-20230528-3NYD,2023-05-28,11
TXN-20231128-6375,2021-11-26,2023-11-28 18:56:48,CUST-017917,BOO-HOM-1917,Books,Educational,HomeComfort Elite Accessory,6,45.43,90.86,0.0,90.86,In-Store,Columbus,STORE-204,Debit Card,,,Organic,,Platinum,Friday,18,3.8379458020318302,4.520265678897648,3.816172679771312,4.509319860331257,4.509319860331257,55.679484240822916,111.35896848164583,111.35896848164583,CUST-12082,TXN-20231128-VOCR,2023-11-28,11
TXN-20220408-7829,2022-04-08,2022-04-08 22:09:00,CUST-019536,SPO-SMA-3468,Sports,Athletic Wear,SmartLife Premium Gear,3,101.74,305.22,0.0,305.22,Online,,,PayPal,Standard,,Organic,,Gold,Friday,0,4.632201525039122,5.724303797876949,4.622420539394619,5.721032828062729,5.721032828062729,110.7860351167371,332.3581053502113,332.3581053502113,CUST-28866,TXN-20220408-O115,2022-04-08,4
TXN-20231104-9250,2023-11-04,2023-11-04 14:36:53,CUST-017392,SPO-KIT-1320,Sports,Team Sports,KitchenMaster Pro Tool Collection 628,2,40.21,80.42,16.08,64.34,Phone,,,Credit Card,Standard,,Organic,,Platinum,Saturday,16,3.718680945350726,4.399620943074833,3.6941157209091826,4.387262901469128,4.16418152181088,46.268242131411995,92.53648426282399,76.45648426282399,CUST-12394,TXN-20231104-5QKW,2023-11-04,11
TXN-20230423-7875,2023-04-23,2023-04-23 12:08:19,,BOO-OUT-2107,Books,Educational,OutdoorAdventure Advanced Product System 698,1,14.34,14.34,0.0,14.34,In-Store,Austin,STORE-331,Debit Card,,,Organic,,,Sunday,14,2.73046379593911,2.73046379593911,2.663052835171474,2.663052835171474,2.663052835171474,15.62307370619001,15.62307370619001,15.62307370619001,,TXN-20230423-P2YJ,2023-04-23,4
TXN-20221008-5897,2022-10-06,2022-10-08 19:19:52,CUST-018298,ELE-TEC-1883,Electronics,Headphones,TechPro Advanced Phone,1,387.15,387.15,0.0,387.15,In-Store,Houston,STORE-259,Credit Card,,,Organic,,Silver,Thursday,17,5.9613918628516895,5.9613918628516895,5.958812214832733,5.958812214832733,5.958812214832733,339.07202641034485,339.07202641034485,339.07202641034485,CUST-16652,TXN-20221008-OJ2Z,2022-10-06,10
TXN-20221222-5351,2022-12-22,2022-12-22 13:29:19,CUST-014090,AUT-HOM-1403,Automotive,Tools,HomeComfort Elite Product,1,38.81,38.81,0.0,38.81,In-Store,San Jose,STORE-374,Credit Card,,,Organic,,Bronze,Thursday,15,3.684118137012226,3.684118137012226,3.658677945380815,3.658677945380815,3.658677945380815,33.359928316785584,33.359928316785584,33.359928316785584,CUST-10122,TXN-20221222-T08J,2022-12-22,12
TXN-20241113-7454,2024-11-13,2024-11-13 13:19:41,CUST-019652,BEA-SPO-3099,Beauty,Fragrances,SportElite Ultra Item,3,105.41,316.23,0.0,316.23,Mobile App,,,PayPal,Same-Day,,Organic,,Bronze,Wednesday,15,4.6672995574536404,5.759627062842112,4.657857508267098,5.756469796935208,5.756469796935208,107.68805106320922,323.06415318962763,323.06415318962763,CUST-23089,TXN-20241113-1BBD,2024-11-13,11
TXN-20240824-2052,2024-11-29,2024-08-24 14:47:55,CUST-013643,CLO-TEC-2892,Clothing,Kids Clothing,TechPro Classic Shoes System 528,3,26.0,52.0,0.0,52.0,Online,,,Debit Card,Same-Day,,Organic,,Silver,Friday,12,3.295836866004329,3.970291913552122,3.258096538021482,3.9512437185814275,3.9512437185814275,23.094069549325177,46.18813909865035,46.18813909865035,CUST-16718,TXN-20240824-8CK3,2024-08-24,11
TXN-20240601-4667,2023-11-24,2024-06-01 11:06:13,CUST-018606,AUT-KIT-1838,Automotive,Car Parts,KitchenMaster Modern Accessory,3,101.25,202.5,0.0,202.5,Online,,,Credit Card,Express,,Organic,,Silver,Friday,13,4.627420794922911,5.31566600488265,4.617592705986649,5.310739886546594,5.310739886546594,105.36897658327248,210.73795316654497,210.73795316654497,CUST-13648,TXN-20240601-A785,2024-06-01,11
TXN-20240825-9257,2024-08-23,2024-08-25 13:43:18,CUST-017200,CLO-HOM-3244,Clothing,Mens Apparel,HomeComfort Modern Pants,1,174.72,174.72,43.68,131.04,Mobile App,,,Apple Pay,Same-Day,,Organic,,Bronze,Friday,14,5.1688918191075786,5.1688918191075786,5.16318469255654,5.16318469255654,4.8755026201047595,176.4085821719608,176.4085821719608,132.7285821719608,CUST-14971,TXN-20240825-16RG,2024-08-23,8
TXN-20230520-8249,2025-11-28,2023-05-20 12:09:55,CUST-017672,BOO-SPO-2679,Books,Non-Fiction,SportElite Premium Equipment,5,33.6,67.2,6.72,60.48,Mobile App,,,Apple Pay,Standard,,Organic,,Silver,Friday,13,3.543853682063679,4.222444564849416,3.5145260669691587,4.207673247529104,4.102312731871278,29.611052067124415,59.22210413424883,52.50210413424883,CUST-15983,TXN-20230520-2DPT,2023-05-20,11
TXN-20230103-6874,2024-11-29,2023-01-03 11:52:39,CUST-015111,ELE-SPO-3352,Electronics,Smartphones,SportElite Pro Monitor System 912,8,259.93,1559.58,155.96,1403.62,Mobile App,,,Apple Pay,Standard,,Organic,,Silver,Friday,9,5.564252172117131,7.352812826016791,5.560412363997187,7.352171833225242,7.246809892681353,310.2803219989779,1861.6819319938675,1705.7219319938674,CUST-14737,TXN-20230103-WYDK,2023-01-03,11
TXN-20230330-4113,2023-03-30,2023-03-30 10:34:07,CUST-012202,HOM-KIT-1886,Home & Garden,Garden Tools,KitchenMaster Pro Tool,1,63.67,63.67,0.0,63.67,In-Store,Los Angeles,STORE-458,Cash,,,Organic,,Silver,Thursday,11,4.169297415458502,4.169297415458502,4.153713494028934,4.153713494028934,4.153713494028934,55.59969118569484,55.59969118569484,55.59969118569484,CUST-11889,TXN-20230330-PSKO,2023-03-30,3
TXN-20220506-5816,2022-05-06,2022-05-06 19:25:50,,HOM-SMA-1855,Home & Garden,Kitchen,SmartLife Pro Table,1,28.23,28.23,0.0,28.23,In-Store,Fort Worth,STORE-888,Credit Card,,,Organic,,,Friday,19,3.3751955791231545,3.3751955791231545,3.340385242265398,3.340385242265398,3.340385242265398,23.466873966250393,23.466873966250393,23.466873966250393,,TXN-20220506-8TIT,2022-05-06,5
TXN-20231204-2743,2023-12-04,2023-12-04 19:44:37,CUST-010494,BOO-FAS-3024,Books,Non-Fiction,FashionForward Advanced Gear Set 829,3,3.08,9.24,1.85,7.39,Online,,,Credit Card,Standard,,Organic,,Gold,Monday,21,1.4060969884160703,2.3263016196113617,1.1249295969854831,2.2235418856535927,2.0001277349601105,3.400417452692678,10.201252358078033,8.351252358078034,CUST-18913,TXN-20231204-7X5Y,2023-12-04,12
TXN-20221017-9596,2022-10-17,2022-10-17 19:55:15,CUST-015494,SPO-AUT-1769,Sports,Athletic Wear,AutoCare Advanced Product Set 605,2,276.0,552.0,0.0,552.0,In-Store,Columbus,STORE-963,Debit Card,,,Organic,,Silver,Monday,20,5.6240175061873385,6.315358001522335,5.62040086571715,6.313548046277095,6.313548046277095,231.04483215857857,462.08966431715714,462.08966431715714,CUST-15015,TXN-20221017-Y95Y,2022-10-17,10
TXN-20231006-9994,2023-10-06,2023-10-06 06:35:47,CUST-018014,AUT-SMA-1128,Automotive,Tools,SmartLife Premium Item,1,35.85,35.85,1.79,34.06,Online,,,Debit Card,Standard,CAMP-1224,Affiliate,CAMP-1224-579,Platinum,Friday,4,3.6068556186353455,3.6068556186353455,3.5793435670456293,3.5793435670456293,3.5281236752345424,42.496813087920565,42.496813087920565,40.706813087920565,CUST-18643,TXN-20231006-NFJE,2023-10-06,10
